id,geo_code,macro_region,region,province,municipality,municipal_district,section,neighborhood,sub_neighborhood,name
19041,03093001010203600,03,09,30,01,01,02,036,00,"Rincón Dulce"
19042,03093001010203700,03,09,30,01,01,02,037,00,"Las Cañas"
19043,03093001010203800,03,09,30,01,01,02,038,00,"Mata Cabrito"
19044,03093001010203900,03,09,30,01,01,02,039,00,Cambalache
19045,03093001010204000,03,09,30,01,01,02,040,00,"Dos Ríos"
19046,03093001010204100,03,09,30,01,01,02,041,00,"Capote Arriba"
19048,03093001010300100,03,09,30,01,01,03,001,00,"Yaya Clara"
19049,03093001010300200,03,09,30,01,01,03,002,00,"Lomita Sucia"
19050,03093001010300300,03,09,30,01,01,03,003,00,"La Peña"
19051,03093001010300400,03,09,30,01,01,03,004,00,"El Cercadito"
19052,03093001010300500,03,09,30,01,01,03,005,00,"Doña Ana Afuera"
19053,03093001010300600,03,09,30,01,01,03,006,00,"Doña Ana Adentro"
19054,03093001010300700,03,09,30,01,01,03,007,00,"Guanichita o Guamirita"
19055,03093001010300800,03,09,30,01,01,03,008,00,"La Soria (Kilómetro 6)"
19056,03093001010300900,03,09,30,01,01,03,009,00,"Kilómetro 8"
19057,03093001010301000,03,09,30,01,01,03,010,00,"Kilómetro 9"
19058,03093001010301100,03,09,30,01,01,03,011,00,"Rancho o Rancho Viejo"
19059,03093001010301200,03,09,30,01,01,03,012,00,"El Sorribo"
19060,03093001010301300,03,09,30,01,01,03,013,00,"Los Guayuyos"
19061,03093001010301400,03,09,30,01,01,03,014,00,"Kilómetro 12"
19062,03093001010301500,03,09,30,01,01,03,015,00,"Las Palmillas"
19063,03093001010301600,03,09,30,01,01,03,016,00,"La Jagua"
19064,03093001010301700,03,09,30,01,01,03,017,00,Santana
19065,03093001010301800,03,09,30,01,01,03,018,00,"El Palmar"
19066,03093001010301900,03,09,30,01,01,03,019,00,Manchado
19067,03093001010302000,03,09,30,01,01,03,020,00,"Los Jíbaros de Manchado"
19068,03093001010302100,03,09,30,01,01,03,021,00,"Los Jíbaros"
19069,03093001010302200,03,09,30,01,01,03,022,00,"Loma de Consuelo"
19070,03093001010302300,03,09,30,01,01,03,023,00,"Arroyo Seco"
19071,03093001010302400,03,09,30,01,01,03,024,00,"Los Jíbaros de Santana"
19072,03093001010302500,03,09,30,01,01,03,025,00,Guamira
19073,03093001010302600,03,09,30,01,01,03,026,00,"Juan Jiménez"
19074,03093001010302700,03,09,30,01,01,03,027,00,Rodeo
19077,03093001020100100,03,09,30,01,02,01,001,00,Gilbraltar
19079,03093001020100200,03,09,30,01,02,01,002,00,"San Nicolás"
19081,03093001020100300,03,09,30,01,02,01,003,00,"La Cerca"
19083,03093001020100400,03,09,30,01,02,01,004,00,"Rincón Bellaco"
19086,03093001020200100,03,09,30,01,02,02,001,00,Boquerón
19087,03093001020200200,03,09,30,01,02,02,002,00,"Sabana de Grande"
19088,03093001020200300,03,09,30,01,02,02,003,00,"Moña Gorra"
19089,03093001020200400,03,09,30,01,02,02,004,00,Palmarejo
19090,03093001020200500,03,09,30,01,02,02,005,00,"Las Claras"
19091,03093001020200600,03,09,30,01,02,02,006,00,"Loma del Toro"
19092,03093001020200700,03,09,30,01,02,02,007,00,Sudadero
19093,03093001020200800,03,09,30,01,02,02,008,00,"Peña Alta"
19094,03093001020200900,03,09,30,01,02,02,009,00,"Jagua Caída"
19095,03093001020201000,03,09,30,01,02,02,010,00,"Arroyo Higüero"
19096,03093001020201100,03,09,30,01,02,02,011,00,Gibraltar
19097,03093001020201200,03,09,30,01,02,02,012,00,Platanillo
19098,03093001020201300,03,09,30,01,02,02,013,00,"Loma de Limón"
19099,03093001020201400,03,09,30,01,02,02,014,00,"Rincón Bellaco"
19100,03093001020201500,03,09,30,01,02,02,015,00,"Los Cacaos"
19101,03093001020201600,03,09,30,01,02,02,016,00,"San Nicolás"
19102,03093001020201700,03,09,30,01,02,02,017,00,"La Villita"
19104,03093001020300100,03,09,30,01,02,03,001,00,"Sabana Bruno"
19105,03093001020300200,03,09,30,01,02,03,002,00,"Los Fulgenes"
19106,03093001020300300,03,09,30,01,02,03,003,00,Aloncillo
19107,03093001020300400,03,09,30,01,02,03,004,00,"La Piña"
19108,03093001020300500,03,09,30,01,02,03,005,00,"El Retiro"
19109,03093001020300600,03,09,30,01,02,03,006,00,"Las Blancas"
19110,03093001020300700,03,09,30,01,02,03,007,00,"El Mamón"
19111,03093001020300800,03,09,30,01,02,03,008,00,"Cerro Bohío"
19112,03093001020300900,03,09,30,01,02,03,009,00,"La Fuente"
19113,03093001020301000,03,09,30,01,02,03,010,00,"Cerro Adentro"
19114,03093001020301100,03,09,30,01,02,03,011,00,"El Guayabal"
19115,03093001020301200,03,09,30,01,02,03,012,00,"La Loma"
19118,03093001030100100,03,09,30,01,03,01,001,00,Morquecho
19121,03093001030200100,03,09,30,01,03,02,001,00,Maguá
19122,03093001030200200,03,09,30,01,03,02,002,00,"La Peña"
19123,03093001030200300,03,09,30,01,03,02,003,00,"El Coco"
19124,03093001030200400,03,09,30,01,03,02,004,00,"Los Suárez"
19125,03093001030200500,03,09,30,01,03,02,005,00,"Las Lajitas"
19126,03093001030200600,03,09,30,01,03,02,006,00,Bejucal
19127,03093001030200700,03,09,30,01,03,02,007,00,Mirador
19128,03093001030200800,03,09,30,01,03,02,008,00,"La Orqueta"
19129,03093001030200900,03,09,30,01,03,02,009,00,"La Loma"
19130,03093001030201000,03,09,30,01,03,02,010,00,"Higüerito (Casa Colorada)"
19131,03093001030201100,03,09,30,01,03,02,011,00,"La Plaza (Batey La Plaza)"
19132,03093001030201200,03,09,30,01,03,02,012,00,"Mirador Arriba"
19133,03093001030201300,03,09,30,01,03,02,013,00,"Buenos Días"
19135,03093001030300100,03,09,30,01,03,03,001,00,"Higuamo o Batey Higuamo"
19136,03093001030300200,03,09,30,01,03,03,002,00,"La Pringamosa (Pringamoza)"
19137,03093001030300300,03,09,30,01,03,03,003,00,"Punta Afuera"
19138,03093001030300400,03,09,30,01,03,03,004,00,"Monte Coca"
19139,03093001030300500,03,09,30,01,03,03,005,00,"La Trepada"
19140,03093001030300600,03,09,30,01,03,03,006,00,"La Mora"
19141,03093001030300700,03,09,30,01,03,03,007,00,"El Cerro"
19142,03093001030300800,03,09,30,01,03,03,008,00,"La Jabilla"
19143,03093001030300900,03,09,30,01,03,03,009,00,"Rincón Largo"
19144,03093001030301000,03,09,30,01,03,03,010,00,"Los Soriano"
19145,03093001030301100,03,09,30,01,03,03,011,00,"La Toma"
19146,03093001030301200,03,09,30,01,03,03,012,00,"Los Vásquez"
19147,03093001030301300,03,09,30,01,03,03,013,00,"El Bote"
19148,03093001030301400,03,09,30,01,03,03,014,00,"La Lagañosa"
19149,03093001030301500,03,09,30,01,03,03,015,00,Bonito
19150,03093001030301600,03,09,30,01,03,03,016,00,"El Picado"
19151,03093001030301700,03,09,30,01,03,03,017,00,Caimoní
19152,03093001030301800,03,09,30,01,03,03,018,00,"La Piedra"
19153,03093001030301900,03,09,30,01,03,03,019,00,"La Lomita"
19154,03093001030302000,03,09,30,01,03,03,020,00,"Batey 6"
19155,03093001030302100,03,09,30,01,03,03,021,00,"Batey La Jagua"
19156,03093001030302200,03,09,30,01,03,03,022,00,"La Ceibita"
